Country,Year,Unit Code,Salary,Exchange Rate
Slovak Republic,2011,USD,17009.218158020587,1.319461
Slovak Republic,2012,USD,16977.680260966426,1.305302
Slovak Republic,2013,USD,16241.969196039614,1.375018
Slovak Republic,2014,USD,18279.726923459613,1.246244
Slovak Republic,2015,USD,21537.302761206658,1.099302
Slovak Republic,2016,USD,22953.03489188318,1.064173
Slovak Republic,2017,USD,21413.65362004068,1.174531
Slovak Republic,2018,USD,22739.542465844967,1.137314
Slovak Republic,2019,USD,23875.828171278023,1.118579
Slovak Republic,2020,USD,22335.612140427358,1.21116
Slovak Republic,2021,USD,24352.827476642076,1.131145
Slovak Republic,2022,USD,24913.975957087052,1.054141
Spain,2000,USD,48952.48019597336,0.878997
Spain,2001,USD,47759.055652518335,0.896247
Spain,2002,USD,42251.395242684266,1.018155
Spain,2003,USD,34845.63136046109,1.228266
Spain,2004,USD,31984.802687818144,1.321096
Spain,2005,USD,35508.73335755732,1.19512
Spain,2006,USD,31861.6689826445,1.325574
Spain,2007,USD,29031.038431513352,1.470564
Spain,2008,USD,33088.419689410075,1.335845
Spain,2009,USD,31989.449194289107,1.468703
Spain,2010,USD,35163.649469689124,1.323469
Spain,2011,USD,34640.66008771764,1.319461
Spain,2012,USD,34035.801676546886,1.305302
Spain,2013,USD,32313.031538496223,1.375018
Spain,2014,USD,35541.99659135771,1.246244
Spain,2015,USD,40895.95033939718,1.099302
Spain,2016,USD,42008.20731215695,1.064173
Spain,2017,USD,37566.483983819926,1.174531
Spain,2018,USD,38665.66313260894,1.137314
Spain,2019,USD,39736.129500017436,1.118579
Spain,2020,USD,36186.796129330556,1.21116
Spain,2021,USD,39291.06345077271,1.131145
Spain,2022,USD,40658.06760169711,1.054141
Sweden,2000,USD,42833.83268424511,0.878997
Sweden,2001,USD,42495.00859297526,0.896247
Sweden,2002,USD,37899.08529186853,1.018155
Sweden,2003,USD,31677.33524998689,1.228266
Sweden,2004,USD,30432.188347485568,1.321096
Sweden,2005,USD,34487.319720730135,1.19512
Sweden,2006,USD,31960.49409538811,1.325574
Sweden,2007,USD,29770.210613070903,1.470564
Sweden,2008,USD,33413.30768165468,1.335845
Sweden,2009,USD,30496.29503037714,1.468703
Sweden,2010,USD,34256.18582679307,1.323469
Sweden,2011,USD,34877.87816388662,1.319461
Sweden,2012,USD,36001.63027406685,1.305302
Sweden,2013,USD,34549.365899210046,1.375018
Sweden,2014,USD,38550.23574837673,1.246244
Sweden,2015,USD,44364.514937660446,1.099302
Sweden,2016,USD,46547.8827220762,1.064173
Sweden,2017,USD,42397.34838842057,1.174531
Sweden,2018,USD,43999.28252004284,1.137314
Sweden,2019,USD,45199.31091143317,1.118579
Sweden,2020,USD,42285.082070081575,1.21116
Sweden,2021,USD,45908.327821692175,1.131145
Sweden,2022,USD,47817.920697273046,1.054141
Switzerland,2000,USD,69133.00853279953,0.878997
Switzerland,2001,USD,71584.64124802973,0.896247
Switzerland,2002,USD,64280.99457915132,1.018155
Switzerland,2003,USD,53011.021554022576,1.228266
Switzerland,2004,USD,48937.15671150439,1.321096
Switzerland,2005,USD,54938.204072100634,1.19512
Switzerland,2006,USD,49674.32976205025,1.325574
Switzerland,2007,USD,45311.86673956387,1.470564
Switzerland,2008,USD,50142.79351272042,1.335845
Switzerland,2009,USD,46516.55235946274,1.468703
Switzerland,2010,USD,51350.65498322968,1.323469
Switzerland,2011,USD,51840.107437809835,1.319461
Switzerland,2012,USD,53154.7488627153,1.305302
Switzerland,2013,USD,51112.05816942033,1.375018
Switzerland,2014,USD,56499.36930488733,1.246244
Switzerland,2015,USD,64401.77494446476,1.099302
Switzerland,2016,USD,66218.55656927962,1.064173
Switzerland,2017,USD,59672.328784851146,1.174531
Switzerland,2018,USD,61453.56515439008,1.137314
Switzerland,2019,USD,63642.35337870638,1.118579
Switzerland,2020,USD,57571.25400442551,1.21116
Switzerland,2021,USD,63969.199059994775,1.131145
Switzerland,2022,USD,69244.08056914901,1.054141
United Kingdom,2000,USD,51157.275327786556,0.878997
United Kingdom,2001,USD,52313.29920989024,0.896247
United Kingdom,2002,USD,46658.00305849718,1.018155
United Kingdom,2003,USD,39928.18255876267,1.228266
United Kingdom,2004,USD,38272.25745718812,1.321096
United Kingdom,2005,USD,41893.074773656626,1.19512
United Kingdom,2006,USD,39145.306108900746,1.325574
United Kingdom,2007,USD,36670.2843262857,1.470564
United Kingdom,2008,USD,39282.25205768633,1.335845
United Kingdom,2009,USD,35640.97029828359,1.468703
United Kingdom,2010,USD,39634.47576029359,1.323469
United Kingdom,2011,USD,39028.815554230096,1.319461
United Kingdom,2012,USD,39125.04539179439,1.305302
United Kingdom,2013,USD,37522.41788834764,1.375018
United Kingdom,2014,USD,41577.7327714316,1.246244
United Kingdom,2015,USD,47802.15081933809,1.099302
United Kingdom,2016,USD,49950.524961636875,1.064173
United Kingdom,2017,USD,45525.40545971115,1.174531
United Kingdom,2018,USD,47436.32805012512,1.137314
United Kingdom,2019,USD,48904.01124998771,1.118579
United Kingdom,2020,USD,44265.00214670233,1.21116
United Kingdom,2021,USD,48413.15952004119,1.131145
United Kingdom,2022,USD,51212.371469657475,1.054141
United States,2000,USD,69546.99411715603,0.878997
United States,2001,USD,68732.44116485053,0.896247
United States,2002,USD,60989.363228362585,1.018155
United States,2003,USD,51099.76375777811,1.228266
United States,2004,USD,48389.6748008287,1.321096
United States,2005,USD,53540.49732548991,1.19512
United States,2006,USD,48993.8698254492,1.325574
United States,2007,USD,44999.06158453492,1.470564
United States,2008,USD,49415.16418446751,1.335845
United States,2009,USD,45395.83564546406,1.468703
United States,2010,USD,50823.25313248742,1.323469
United States,2011,USD,51045.8437195188,1.319461
United States,2012,USD,52040.06429163519,1.305302
United States,2013,USD,49165.90182819425,1.375018
United States,2014,USD,55038.17871941611,1.246244
United States,2015,USD,63967.86324413127,1.099302
United States,2016,USD,66197.88323890946,1.064173
United States,2017,USD,60583.33070817203,1.174531
United States,2018,USD,63251.66137056257,1.137314
United States,2019,USD,65434.80612455624,1.118579
United States,2020,USD,64043.56154430463,1.21116
United States,2021,USD,69747.27431708048,1.131145
United States,2022,USD,73484.92566417082,1.054141
Mexico,2000,MXN,8856.021021265626,8.322666
Mexico,2001,MXN,9937.749622076906,8.198504
Mexico,2002,MXN,8205.634226998047,10.370021
Mexico,2003,MXN,6533.863034079057,13.792588
Mexico,2004,MXN,6292.33874299347,14.991907
Mexico,2005,MXN,7921.879301740921,12.694715
Mexico,2006,MXN,7312.821168497348,14.375437
Mexico,2007,MXN,6983.284238508314,15.929038
Mexico,2008,MXN,6516.533287704347,17.982721
Mexico,2009,MXN,6435.1747075672165,18.960169
Mexico,2010,MXN,7302.955695656914,16.483463
Mexico,2011,MXN,7012.457187791926,18.233409
Mexico,2012,MXN,7943.009093058441,16.639286
Mexico,2013,MXN,7717.002310600509,17.799269
Mexico,2014,MXN,7812.60598963735,18.353799
Mexico,2015,MXN,7814.115929756006,19.096978
Mexico,2016,MXN,7182.574056895938,21.503433
Mexico,2017,MXN,7186.9716065840785,22.529378
Mexico,2018,MXN,7533.09605721688,22.822356
Mexico,2019,MXN,8471.912615509664,21.249629
Mexico,2020,MXN,7425.584226990764,24.385556
Mexico,2021,MXN,8195.98235724682,23.642405
Mexico,2022,MXN,9509.574837345228,20.937658
Mexico,2000,MXN,24820.04049707738,8.322666
Mexico,2001,MXN,26655.203605527182,8.198504
Mexico,2002,MXN,20990.863748453165,10.370021
Mexico,2003,MXN,16059.111736213683,13.792588
Mexico,2004,MXN,14844.894732073979,14.991907
Mexico,2005,MXN,17651.36121606511,12.694715
Mexico,2006,MXN,15561.126941740971,14.375437
Mexico,2007,MXN,14097.273168662163,15.929038
Mexico,2008,MXN,12379.828391932455,17.982721
Mexico,2009,MXN,11836.286902295016,18.960169
Mexico,2010,MXN,12754.72271815698,16.483463
Mexico,2011,MXN,11634.138191053575,18.233409
Mexico,2012,MXN,12519.70787688847,16.639286
Mexico,2013,MXN,11712.166381664327,17.799269
Mexico,2014,MXN,11379.878356518997,18.353799
Mexico,2015,MXN,11079.135138554382,19.096978
Mexico,2016,MXN,9723.470666288495,21.503433
Mexico,2017,MXN,9256.18097401535,22.529378
Mexico,2018,MXN,9341.1915930152,22.822356
Mexico,2019,MXN,10125.870903440244,21.249629
Mexico,2020,MXN,8547.436851552615,24.385556
Mexico,2021,MXN,8902.013141218078,23.642405
Mexico,2022,MXN,9509.574837345228,20.937658
Mexico,2000,USD,19693.560281933955,0.878997
Mexico,2001,USD,20433.162075395845,0.896247
Mexico,2002,USD,17916.068936293592,1.018155
Mexico,2003,USD,15111.98559337326,1.228266
Mexico,2004,USD,14117.126353201282,1.321096
Mexico,2005,USD,15712.154229189204,1.19512
Mexico,2006,USD,14141.798194593437,1.325574
Mexico,2007,USD,12796.450885510594,1.470564
Mexico,2008,USD,13965.692127454908,1.335845
Mexico,2009,USD,12804.494850218185,1.468703
Mexico,2010,USD,13311.98539595563,1.323469
Mexico,2011,USD,13472.9256870798,1.319461
Mexico,2012,USD,13373.916534257973,1.305302
Mexico,2013,USD,12705.288221681461,1.375018
Mexico,2014,USD,14044.601217739064,1.246244
Mexico,2015,USD,16128.416031263474,1.099302
Mexico,2016,USD,16465.36794299423,1.064173
Mexico,2017,USD,14878.279074796663,1.174531
Mexico,2018,USD,15708.063032724473,1.137314
Mexico,2019,USD,16119.558833126672,1.118579
Mexico,2020,USD,14421.711417153803,1.21116
Mexico,2021,USD,15592.21456651172,1.131145
Mexico,2022,USD,15828.405754075406,1.054141
Israel,2000,USD,42982.76895604001,0.878997
Israel,2001,USD,42811.82539352544,0.896247
Israel,2002,USD,36264.32217505616,1.018155
Israel,2003,USD,29029.257080381445,1.228266
Israel,2004,USD,26574.035974226852,1.321096
Israel,2005,USD,29431.26679496109,1.19512
Israel,2006,USD,27279.503068104834,1.325574
Israel,2007,USD,24821.769062754156,1.470564
Israel,2008,USD,26933.51399301566,1.335845
Israel,2009,USD,23755.65379794281,1.468703
Israel,2010,USD,26440.362411208724,1.323469
Israel,2011,USD,26669.223266167017,1.319461
Israel,2012,USD,27420.474342336103,1.305302
Israel,2013,USD,26108.74912182968,1.375018
Israel,2014,USD,28976.66909529755,1.246244
Israel,2015,USD,33851.480302955875,1.099302
Israel,2016,USD,36364.38812110437,1.064173
Israel,2017,USD,33969.303492202416,1.174531
Israel,2018,USD,36101.727403338045,1.137314
Israel,2019,USD,37515.454876231364,1.118579
Israel,2020,USD,34784.83437365831,1.21116
Israel,2021,USD,39198.21850364683,1.131145
Israel,2022,USD,41888.08273075366,1.054141
Slovenia,2000,USD,37774.00092650157,0.878997
Slovenia,2001,USD,38559.038847645235,0.896247
Slovenia,2002,USD,34030.612540896924,1.018155
Slovenia,2003,USD,28801.340140001757,1.228266
Slovenia,2004,USD,28082.706999421087,1.321096
Slovenia,2005,USD,32222.775180065604,1.19512
Slovenia,2006,USD,30005.11476537711,1.325574
Slovenia,2007,USD,27647.215626113517,1.470564
Slovenia,2008,USD,30895.800036680903,1.335845
Slovenia,2009,USD,28376.05696999325,1.468703
Slovenia,2010,USD,32374.011027081102,1.323469
Slovenia,2011,USD,32380.646339679613,1.319461
Slovenia,2012,USD,31745.144035633133,1.305302
Slovenia,2013,USD,29643.24830656762,1.375018
Slovenia,2014,USD,33361.043262796054,1.246244
Slovenia,2015,USD,38644.52170559137,1.099302
Slovenia,2016,USD,41435.93193963763,1.064173
Slovenia,2017,USD,38222.91621081095,1.174531
Slovenia,2018,USD,40184.153189004974,1.137314
Slovenia,2019,USD,42062.29510834729,1.118579
Slovenia,2020,USD,40130.94884243205,1.21116
Slovenia,2021,USD,44615.577971119084,1.131145
Slovenia,2022,USD,44779.23487930865,1.054141
Estonia,2000,USD,16216.20888477014,0.878997
Estonia,2001,USD,16464.242582477822,0.896247
Estonia,2002,USD,15343.42842577044,1.018155
Estonia,2003,USD,13947.355721702626,1.228266
Estonia,2004,USD,13993.412265050307,1.321096
Estonia,2005,USD,16496.530138395894,1.19512
Estonia,2006,USD,16222.406293424585,1.325574
Estonia,2007,USD,17008.440299096128,1.470564
Estonia,2008,USD,19000.707417402467,1.335845
Estonia,2009,USD,16820.28292990482,1.468703
Estonia,2010,USD,18482.488067344228,1.323469
Estonia,2011,USD,18118.76213090042,1.319461
Estonia,2012,USD,18582.672822074892,1.305302
Estonia,2013,USD,18079.036056255263,1.375018
Estonia,2014,USD,21048.847577199973,1.246244
Estonia,2015,USD,24955.83561205201,1.099302
Estonia,2016,USD,27098.037631099454,1.064173
Estonia,2017,USD,25116.40816632341,1.174531
Estonia,2018,USD,27600.996734411077,1.137314
Estonia,2019,USD,29507.079964848257,1.118579
Estonia,2020,USD,29003.599854684766,1.21116
Estonia,2021,USD,32991.19297031839,1.131145
Estonia,2022,USD,32922.13425320076,1.054141
OECD countries,2000,USD,51751.5911309819,0.878997
OECD countries,2001,USD,51308.08442860049,0.896247
OECD countries,2002,USD,45302.29862727925,1.018155
OECD countries,2003,USD,37868.87668904789,1.228266
OECD countries,2004,USD,35701.68742747711,1.321096
OECD countries,2005,USD,39702.196371175865,1.19512
OECD countries,2006,USD,36139.06126704356,1.325574
OECD countries,2007,USD,32994.82375469548,1.470564
OECD countries,2008,USD,36281.155373565045,1.335845
OECD countries,2009,USD,33202.08374327553,1.468703
OECD countries,2010,USD,36933.99694288268,1.323469
OECD countries,2011,USD,37144.71287897103,1.319461
OECD countries,2012,USD,37541.50380524967,1.305302
OECD countries,2013,USD,35735.53218939679,1.375018
OECD countries,2014,USD,39726.57039873412,1.246244
OECD countries,2015,USD,45789.05523686849,1.099302
OECD countries,2016,USD,47718.74497849504,1.064173
OECD countries,2017,USD,43552.70316407145,1.174531
OECD countries,2018,USD,45517.772576438874,1.137314
OECD countries,2019,USD,47072.22288278253,1.118579
OECD countries,2020,USD,44129.59476865154,1.21116
OECD countries,2021,USD,47966.96757397203,1.131145
OECD countries,2022,USD,50672.38967498978,1.054141
Iceland,2000,ISK,45391.940198835066,76.489375
Iceland,2001,ISK,39766.79763417944,93.575474
Iceland,2002,ISK,47605.63502367168,84.782734
Iceland,2003,ISK,44206.77945312295,89.939851
Iceland,2004,ISK,52062.67297776191,83.746558
Iceland,2005,ISK,63056.980395265105,75.485489
Iceland,2006,ISK,58540.800637969165,91.811334
Iceland,2007,ISK,64498.33903464671,89.907354
Iceland,2008,ISK,37693.62493963644,156.058538
Iceland,2009,ISK,31482.469243911284,183.116831
Iceland,2010,ISK,40596.40219054551,151.835056
Iceland,2011,ISK,42209.93712748648,157.805684
Iceland,2012,ISK,42337.54658002612,165.664087
Iceland,2013,ISK,45818.61104099277,161.152157
Iceland,2014,ISK,49833.00785329366,154.071916
Iceland,2015,ISK,58344.61336125587,141.33387
Iceland,2016,ISK,78165.87829597142,118.548927
Iceland,2017,ISK,81461.76225872396,123.40844
Iceland,2018,ISK,78044.1847276996,140.168432
Iceland,2019,ISK,80314.30662620101,136.701286
Iceland,2020,ISK,68810.23453650874,154.790869
Iceland,2021,ISK,78112.62640057267,147.535205
Iceland,2022,ISK,87277.87368539217,150.710819
Iceland,2000,ISK,123356.17954877668,76.489375
Iceland,2001,ISK,100060.14822306878,93.575474
Iceland,2002,ISK,113611.12805786754,84.782734
Iceland,2003,ISK,104376.88495388479,89.939851
Iceland,2004,ISK,118865.32097060933,83.746558
Iceland,2005,ISK,142102.55695634428,75.485489
Iceland,2006,ISK,122980.13227865745,91.811334
Iceland,2007,ISK,129355.68096020266,89.907354
Iceland,2008,ISK,66064.57507630887,156.058538
Iceland,2009,ISK,47627.8993709759,183.116831
Iceland,2010,ISK,59156.1938107363,151.835056
Iceland,2011,ISK,59332.463588573904,157.805684
Iceland,2012,ISK,56225.227619791855,165.664087
Iceland,2013,ISK,58680.201221259485,161.152157
Iceland,2014,ISK,62248.171172220646,154.071916
Iceland,2015,ISK,72344.54133322749,141.33387
Iceland,2016,ISK,95959.18991320772,118.548927
Iceland,2017,ISK,100972.47805741649,123.40844
Iceland,2018,ISK,93844.90367988136,140.168432
Iceland,2019,ISK,92554.27926259596,136.701286
Iceland,2020,ISK,76651.93093528018,154.790869
Iceland,2021,ISK,83750.51229298119,147.535205
Iceland,2022,ISK,87277.87368539217,150.710819
Iceland,2000,USD,64855.61972693013,0.878997
Iceland,2001,USD,63120.21162937895,0.896247
Iceland,2002,USD,57159.36225479167,1.018155
Iceland,2003,USD,46178.20515263656,1.228266
Iceland,2004,USD,45526.13061000737,1.321096
Iceland,2005,USD,54228.407975486894,1.19512
Iceland,2006,USD,51463.74325386587,1.325574
Iceland,2007,USD,47782.347453086026,1.470564
Iceland,2008,USD,46631.15855507189,1.335845
Iceland,2009,USD,35877.914050696425,1.468703
Iceland,2010,USD,41004.36051014417,1.323469
Iceland,2011,USD,42873.5673127133,1.319461
Iceland,2012,USD,43114.16055441576,1.305302
Iceland,2013,USD,41552.18331687294,1.375018
Iceland,2014,USD,46496.512721425344,1.246244
Iceland,2015,USD,56196.56836792801,1.099302
Iceland,2016,USD,64587.24286370731,1.064173
Iceland,2017,USD,64099.627851457306,1.174531
Iceland,2018,USD,69880.4375924327,1.137314
Iceland,2019,USD,68340.27815648247,1.118579
Iceland,2020,USD,59188.71164833713,1.21116
Iceland,2021,USD,65999.07131120334,1.131145
Iceland,2022,USD,75391.58356839209,1.054141
New Zealand,2000,NZD,18355.840821686274,2.078061
New Zealand,2001,NZD,18606.381724137675,2.132053
New Zealand,2002,NZD,20604.320314876553,2.000914
New Zealand,2003,NZD,22679.704106355177,1.894266
New Zealand,2004,NZD,24017.662564699112,1.875763
New Zealand,2005,NZD,27734.47174258932,1.683753
New Zealand,2006,NZD,25207.53151983461,1.919347
New Zealand,2007,NZD,27822.70331307184,1.870379
New Zealand,2008,NZD,21780.221107561825,2.450572
New Zealand,2009,NZD,27399.934466706763,2.023399
New Zealand,2010,NZD,32147.556462845514,1.765453
New Zealand,2011,NZD,33781.1831314604,1.727737
New Zealand,2012,NZD,38753.52982077734,1.550362
New Zealand,2013,NZD,35715.97385308064,1.671325
New Zealand,2014,NZD,37729.526120297145,1.602432
New Zealand,2015,NZD,37899.71134504411,1.636556
New Zealand,2016,NZD,43621.06835889128,1.477818
New Zealand,2017,NZD,38952.29913512862,1.692506
New Zealand,2018,NZD,41281.402323013586,1.658277
New Zealand,2019,NZD,42352.99130428608,1.689798
New Zealand,2020,NZD,43611.589314782934,1.70778
New Zealand,2021,NZD,46475.88679173834,1.664701
New Zealand,2022,NZD,48715.08442763473,1.650431
New Zealand,2000,NZD,27804.996667486714,2.078061
New Zealand,2001,NZD,27615.08563602631,2.132053
New Zealand,2002,NZD,29968.69686293034,2.000914
New Zealand,2003,NZD,32829.74620716494,1.894266
New Zealand,2004,NZD,34314.54598083542,1.875763
New Zealand,2005,NZD,38873.87283051611,1.683753
New Zealand,2006,NZD,34312.71156283882,1.919347
New Zealand,2007,NZD,37266.24390030042,1.870379
New Zealand,2008,NZD,28113.43637322225,2.450572
New Zealand,2009,NZD,34464.28509651334,2.023399
New Zealand,2010,NZD,39932.52723238738,1.765453
New Zealand,2011,NZD,40773.56681022632,1.727737
New Zealand,2012,NZD,46420.1263962868,1.550362
New Zealand,2013,NZD,42483.059847725606,1.671325
New Zealand,2014,NZD,44483.010823548204,1.602432
New Zealand,2015,NZD,44340.0653567614,1.636556
New Zealand,2016,NZD,50701.10121814729,1.477818
New Zealand,2017,NZD,44574.14035755264,1.692506
New Zealand,2018,NZD,46631.53381491753,1.658277
New Zealand,2019,NZD,47100.304296726594,1.689798
New Zealand,2020,NZD,47724.531262809025,1.70778
New Zealand,2021,NZD,49397.4593635734,1.664701
New Zealand,2022,NZD,48715.08442763473,1.650431
New Zealand,2000,USD,41469.9177436634,0.878997
New Zealand,2001,USD,41443.46926954857,0.896247
New Zealand,2002,USD,37155.388865350564,1.018155
New Zealand,2003,USD,31941.51323268722,1.228266
New Zealand,2004,USD,30736.985487995193,1.321096
New Zealand,2005,USD,34551.218753868816,1.19512
New Zealand,2006,USD,31343.40293337075,1.325574
New Zealand,2007,USD,29902.132787148334,1.470564
New Zealand,2008,USD,32535.96038462546,1.335845
New Zealand,2009,USD,29954.32024037535,1.468703
New Zealand,2010,USD,33605.62279887175,1.323469
New Zealand,2011,USD,33681.93527508581,1.319461
New Zealand,2012,USD,34782.755255105716,1.305302
New Zealand,2013,USD,32577.028082541463,1.375018
New Zealand,2014,USD,36083.6240736164,1.246244
New Zealand,2015,USD,41643.69754626117,1.099302
New Zealand,2016,USD,44418.529693950135,1.064173
New Zealand,2017,USD,40521.70611077954,1.174531
New Zealand,2018,USD,42894.046850737795,1.137314
New Zealand,2019,USD,44888.201906168455,1.118579
New Zealand,2020,USD,42452.68998315664,1.21116
New Zealand,2021,USD,45862.676053353985,1.131145
New Zealand,2022,USD,48117.33373559287,1.054141
Chile,2000,CLP,8710.801959180153,506.365593
Chile,2001,CLP,7955.800658993743,596.987201
Chile,2002,CLP,6981.6519242054255,709.304668
Chile,2003,CLP,7021.74029574445,738.756044
Chile,2004,CLP,6555.695263069461,784.657687
Chile,2005,CLP,8712.012707506512,611.791463
Chile,2006,CLP,8093.522197818944,697.823378
Chile,2007,CLP,8243.526688812533,732.346146
Chile,2008,CLP,7664.574748983469,874.847362
Chile,2009,CLP,10076.697531699958,728.804549
Chile,2010,CLP,13654.612501316697,629.785869
Chile,2011,CLP,13433.344584449562,678.830424
Chile,2012,CLP,15639.927150140958,619.834281
Chile,2013,CLP,13990.968770944233,731.442416
Chile,2014,CLP,14153.938927701583,770.986441
Chile,2015,CLP,14774.59266442709,779.256272
Chile,2016,CLP,17972.961087482858,690.542195
Chile,2017,CLP,16058.606828119655,767.532273
Chile,2018,CLP,17044.077051957207,771.213012
Chile,2019,CLP,15972.17114946172,859.517211
Chile,2020,CLP,15362.307005650193,889.359521
Chile,2021,CLP,15641.453958675374,959.429655
Chile,2000,CLP,20234.946588158884,506.365593
Chile,2001,CLP,17644.459014442753,596.987201
Chile,2002,CLP,15053.632684480797,709.304668
Chile,2003,CLP,14678.087856940227,738.756044
Chile,2004,CLP,13531.7944396116,784.657687
Chile,2005,CLP,17200.401830386443,611.791463
Chile,2006,CLP,15451.66060630316,697.823378
Chile,2007,CLP,15072.28932696534,732.346146
Chile,2008,CLP,12847.963528522363,874.847362
Chile,2009,CLP,16850.56030022118,728.804549
Chile,2010,CLP,22103.33811094132,629.785869
Chile,2011,CLP,21071.574717753076,678.830424
Chile,2012,CLP,23900.594810760394,619.834281
Chile,2013,CLP,20846.80990116384,731.442416
Chile,2014,CLP,19860.1521190695,770.986441
Chile,2015,CLP,19622.039051101794,779.256272
Chile,2016,CLP,23024.889883810793,690.542195
Chile,2017,CLP,20072.86148344149,767.532273
Chile,2018,CLP,20949.363857465618,771.213012
Chile,2019,CLP,19286.60856100065,859.517211
Chile,2020,CLP,17616.54160106529,889.359521
Chile,2021,CLP,17201.02032910375,959.429655
Chile,2000,USD,23338.997296811707,0.878997
Chile,2001,USD,23531.466226731132,0.896247
Chile,2002,USD,20997.305666431046,1.018155
Chile,2003,USD,17675.895921787054,1.228266
Chile,2004,USD,16091.79843382608,1.321096
Chile,2005,USD,17629.249465369,1.19512
Chile,2006,USD,16286.529458181889,1.325574
Chile,2007,USD,15028.247665521529,1.470564
Chile,2008,USD,16847.01443655514,1.335845
Chile,2009,USD,16741.30167910054,1.468703
Chile,2010,USD,21059.05011753203,1.323469
Chile,2011,USD,21705.075026848084,1.319461
Chile,2012,USD,22723.477019111288,1.305302
Chile,2013,USD,22203.345701656268,1.375018
Chile,2014,USD,24599.5166275625,1.246244
Chile,2015,USD,27849.48994907678,1.099302
Chile,2016,USD,29914.309045615704,1.064173
Chile,2017,USD,26263.248905307737,1.174531
Chile,2018,USD,28442.453007700602,1.137314
Chile,2019,USD,29671.574381425005,1.118579
Chile,2020,USD,25899.963671191254,1.21116
Chile,2021,USD,29211.402696602378,1.131145
Latvia,2000,EUR,3067.72955908892,1.0
Latvia,2001,EUR,3245.34536839711,1.0
Latvia,2002,EUR,3317.46996823345,1.0
Latvia,2003,EUR,3744.30806943978,1.0
Latvia,2004,EUR,4335.21027038536,1.0
Latvia,2005,EUR,5531.0,1.0
Latvia,2006,EUR,6718.0,1.0
Latvia,2007,EUR,9248.0,1.0
Latvia,2008,EUR,10828.0,1.0
Latvia,2009,EUR,9424.0,1.0
Latvia,2010,EUR,8841.0,1.0
Latvia,2011,EUR,9065.0,1.0
Latvia,2012,EUR,9739.0,1.0
Latvia,2013,EUR,10249.0,1.0
Latvia,2014,EUR,11078.0,1.0
Latvia,2015,EUR,11938.0,1.0
Latvia,2016,EUR,12787.0,1.0
Latvia,2017,EUR,13678.0,1.0
Latvia,2018,EUR,14612.0,1.0
Latvia,2019,EUR,15704.0,1.0
Latvia,2020,EUR,16435.0,1.0
Latvia,2021,EUR,18396.9783019468,1.0
Latvia,2022,EUR,19961.3543215575,1.0
Latvia,2000,EUR,7839.6650192154,1.0
Latvia,2001,EUR,8095.25345625834,1.0
Latvia,2002,EUR,7847.57741467194,1.0
Latvia,2003,EUR,8409.19515089611,1.0
Latvia,2004,EUR,9142.14491008261,1.0
Latvia,2005,EUR,10633.0,1.0
Latvia,2006,EUR,11725.0,1.0
Latvia,2007,EUR,14456.0,1.0
Latvia,2008,EUR,14916.0,1.0
Latvia,2009,EUR,13468.0,1.0
Latvia,2010,EUR,12947.0,1.0
Latvia,2011,EUR,12498.0,1.0
Latvia,2012,EUR,13005.0,1.0
Latvia,2013,EUR,13626.0,1.0
Latvia,2014,EUR,14539.0,1.0
Latvia,2015,EUR,15756.0,1.0
Latvia,2016,EUR,16679.0,1.0
Latvia,2017,EUR,17277.0,1.0
Latvia,2018,EUR,17917.0,1.0
Latvia,2019,EUR,18696.0,1.0
Latvia,2020,EUR,19413.0,1.0
Latvia,2021,EUR,21006.0,1.0
Latvia,2022,EUR,19961.3543215575,1.0
Latvia,2000,USD,15252.277909507198,0.878997
Latvia,2001,USD,15446.401964261191,0.896247
Latvia,2002,USD,13180.937685671044,1.018155
Latvia,2003,USD,11708.104704220257,1.228266
Latvia,2004,USD,11834.184065944033,1.321096
Latvia,2005,USD,15215.190127139535,1.19512
Latvia,2006,USD,15126.277371161474,1.325574
Latvia,2007,USD,16810.557037979986,1.470564
Latvia,2008,USD,19095.029737731547,1.335845
Latvia,2009,USD,15681.182648908594,1.468703
Latvia,2010,USD,16728.76357511963,1.323469
Latvia,2011,USD,16198.280964727264,1.319461
Latvia,2012,USD,17038.202653485554,1.305302
Latvia,2013,USD,16945.95998016026,1.375018
Latvia,2014,USD,19951.14921315569,1.246244
Latvia,2015,USD,24510.098225965205,1.099302
Latvia,2016,USD,26802.97282490723,1.064173
Latvia,2017,USD,25155.572734989542,1.174531
Latvia,2018,USD,26940.668979718885,1.137314
Latvia,2019,USD,28582.6928629985,1.118579
Latvia,2020,USD,27410.911853099507,1.21116
Latvia,2021,USD,31758.141571778768,1.131145
Latvia,2022,USD,32382.91165254629,1.054141
Lithuania,2000,EUR,4757.69551735305,1.0
Lithuania,2001,EUR,5143.06567762439,1.0
Lithuania,2002,EUR,5467.06805766504,1.0
Lithuania,2003,EUR,5961.08248830343,1.0
Lithuania,2004,EUR,6603.9142181039,1.0
Lithuania,2005,EUR,7466.0,1.0
Lithuania,2006,EUR,8945.0,1.0
Lithuania,2007,EUR,10085.0,1.0
Lithuania,2008,EUR,11388.0,1.0
Lithuania,2009,EUR,10320.0,1.0
Lithuania,2010,EUR,10515.0,1.0
Lithuania,2011,EUR,11198.0,1.0
Lithuania,2012,EUR,11740.0,1.0
Lithuania,2013,EUR,12288.0,1.0
Lithuania,2014,EUR,12847.0,1.0
